"","id","table","sb","sb_stack","bb","bb_stack","utg","utg_stack","p4","p4_stack","p5","p5_stack","d","d_stack"
"12827",3079743244,"ANDOVER AVE","CBt/tAETPantO0fB6ibj8A",2242,"f25TSI+VhJA1DWn1+TQYQQ",2056.5,"XT7GH7ixtMGQSy3ckkJ8BQ",1242.93,"e2Sljl50uzdZDfLjV2EKmQ",1035,"c2tiA/SMUK+T0PsP2rCOGA",557.25,"X+u4T/E5ANkyZLKm1YjqwQ",6233
"12828",3079744092,"ANDOVER AVE","f25TSI+VhJA1DWn1+TQYQQ",2061.5,"XT7GH7ixtMGQSy3ckkJ8BQ",1242.93,"e2Sljl50uzdZDfLjV2EKmQ",1035,"c2tiA/SMUK+T0PsP2rCOGA",557.25,"X+u4T/E5ANkyZLKm1YjqwQ",6233,"CBt/tAETPantO0fB6ibj8A",2237
"12829",3079768562,"ANDOVER AVE","XT7GH7ixtMGQSy3ckkJ8BQ",1494.93,"e2Sljl50uzdZDfLjV2EKmQ",1020,"c2tiA/SMUK+T0PsP2rCOGA",557.25,"X+u4T/E5ANkyZLKm1YjqwQ",6620,"CBt/tAETPantO0fB6ibj8A",2000,"f25TSI+VhJA1DWn1+TQYQQ",1880.5
"12830",3079769844,"ANDOVER AVE","e2Sljl50uzdZDfLjV2EKmQ",1010,"c2tiA/SMUK+T0PsP2rCOGA",547.25,"X+u4T/E5ANkyZLKm1YjqwQ",6620,"CBt/tAETPantO0fB6ibj8A",2025,"f25TSI+VhJA1DWn1+TQYQQ",1880.5,"XT7GH7ixtMGQSy3ckkJ8BQ",1489.93
"12831",3079772640,"ANDOVER AVE","c2tiA/SMUK+T0PsP2rCOGA",537.25,"X+u4T/E5ANkyZLKm1YjqwQ",6620,"CBt/tAETPantO0fB6ibj8A",2000,"f25TSI+VhJA1DWn1+TQYQQ",1880.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2991.86,"e2Sljl50uzdZDfLjV2EKmQ",1005
"12832",3079774106,"ANDOVER AVE","X+u4T/E5ANkyZLKm1YjqwQ",6610,"CBt/tAETPantO0fB6ibj8A",2000,"f25TSI+VhJA1DWn1+TQYQQ",1880.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2991.86,"e2Sljl50uzdZDfLjV2EKmQ",1020,"c2tiA/SMUK+T0PsP2rCOGA",532.25
"12833",3079775338,"ANDOVER AVE","CBt/tAETPantO0fB6ibj8A",2005,"f25TSI+VhJA1DWn1+TQYQQ",1880.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2991.86,"e2Sljl50uzdZDfLjV2EKmQ",1020,"c2tiA/SMUK+T0PsP2rCOGA",532.25,"X+u4T/E5ANkyZLKm1YjqwQ",6605
"12834",3079777570,"ANDOVER AVE","f25TSI+VhJA1DWn1+TQYQQ",1870.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2991.86,"e2Sljl50uzdZDfLjV2EKmQ",1020,"c2tiA/SMUK+T0PsP2rCOGA",546,"X+u4T/E5ANkyZLKm1YjqwQ",6605,"CBt/tAETPantO0fB6ibj8A",2000
"12835",3079779608,"ANDOVER AVE","XT7GH7ixtMGQSy3ckkJ8BQ",2981.86,"e2Sljl50uzdZDfLjV2EKmQ",1020,"c2tiA/SMUK+T0PsP2rCOGA",546,"X+u4T/E5ANkyZLKm1YjqwQ",6570,"CBt/tAETPantO0fB6ibj8A",2050,"f25TSI+VhJA1DWn1+TQYQQ",1865.5
"12836",3079781614,"ANDOVER AVE","e2Sljl50uzdZDfLjV2EKmQ",1010,"c2tiA/SMUK+T0PsP2rCOGA",559.75,"X+u4T/E5ANkyZLKm1YjqwQ",6570,"CBt/tAETPantO0fB6ibj8A",2050,"f25TSI+VhJA1DWn1+TQYQQ",1865.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2976.86
"12837",3079784622,"ANDOVER AVE","c2tiA/SMUK+T0PsP2rCOGA",549.75,"X+u4T/E5ANkyZLKm1YjqwQ",6570,"CBt/tAETPantO0fB6ibj8A",1930,"f25TSI+VhJA1DWn1+TQYQQ",1865.5,"XT7GH7ixtMGQSy3ckkJ8BQ",3108.86,"e2Sljl50uzdZDfLjV2EKmQ",1005
"12838",3079787682,"ANDOVER AVE","X+u4T/E5ANkyZLKm1YjqwQ",6607,"sSqon52z+NGfp2V64+KT8w",800,"f25TSI+VhJA1DWn1+TQYQQ",1865.5,"XT7GH7ixtMGQSy3ckkJ8BQ",3108.86,"e2Sljl50uzdZDfLjV2EKmQ",1005,"c2tiA/SMUK+T0PsP2rCOGA",509.75
"12839",3079789080,"ANDOVER AVE","sSqon52z+NGfp2V64+KT8w",805,"f25TSI+VhJA1DWn1+TQYQQ",1865.5,"XT7GH7ixtMGQSy3ckkJ8BQ",3108.86,"e2Sljl50uzdZDfLjV2EKmQ",1005,"c2tiA/SMUK+T0PsP2rCOGA",509.75,"X+u4T/E5ANkyZLKm1YjqwQ",6602
"12840",3079790520,"ANDOVER AVE","f25TSI+VhJA1DWn1+TQYQQ",1855.5,"XT7GH7ixtMGQSy3ckkJ8BQ",3108.86,"e2Sljl50uzdZDfLjV2EKmQ",1005,"c2tiA/SMUK+T0PsP2rCOGA",509.75,"X+u4T/E5ANkyZLKm1YjqwQ",6617,"sSqon52z+NGfp2V64+KT8w",800
"12841",3079804964,"ANDOVER AVE","c2tiA/SMUK+T0PsP2rCOGA",581.75,"CTQW2digexFSsPDBjEe4VA",1000,"sSqon52z+NGfp2V64+KT8w",800,"f25TSI+VhJA1DWn1+TQYQQ",1847.5,"XT7GH7ixtMGQSy3ckkJ8BQ",3123.86,"e2Sljl50uzdZDfLjV2EKmQ",1020
"12842",3079806338,"ANDOVER AVE","CTQW2digexFSsPDBjEe4VA",990,"sSqon52z+NGfp2V64+KT8w",800,"f25TSI+VhJA1DWn1+TQYQQ",1847.5,"XT7GH7ixtMGQSy3ckkJ8BQ",3123.86,"e2Sljl50uzdZDfLjV2EKmQ",1020,"c2tiA/SMUK+T0PsP2rCOGA",591.75
"12843",3079811814,"ANDOVER AVE","sSqon52z+NGfp2V64+KT8w",790,"f25TSI+VhJA1DWn1+TQYQQ",2678.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2349.86,"e2Sljl50uzdZDfLjV2EKmQ",1020,"c2tiA/SMUK+T0PsP2rCOGA",546.75,"CTQW2digexFSsPDBjEe4VA",1000
"12844",3079813846,"ANDOVER AVE","f25TSI+VhJA1DWn1+TQYQQ",2668.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2349.86,"e2Sljl50uzdZDfLjV2EKmQ",1020,"c2tiA/SMUK+T0PsP2rCOGA",546.75,"CTQW2digexFSsPDBjEe4VA",1000,"sSqon52z+NGfp2V64+KT8w",799
"12845",3079832480,"ANDOVER AVE","CTQW2digexFSsPDBjEe4VA",990,"sSqon52z+NGfp2V64+KT8w",799,"f25TSI+VhJA1DWn1+TQYQQ",2780.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2278.86,"e2Sljl50uzdZDfLjV2EKmQ",1100,"c2tiA/SMUK+T0PsP2rCOGA",521.75
"12846",3079835700,"ANDOVER AVE","sSqon52z+NGfp2V64+KT8w",789,"f25TSI+VhJA1DWn1+TQYQQ",2780.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2278.86,"e2Sljl50uzdZDfLjV2EKmQ",1100,"c2tiA/SMUK+T0PsP2rCOGA",471.75,"CTQW2digexFSsPDBjEe4VA",1047
"12847",3079839742,"ANDOVER AVE","f25TSI+VhJA1DWn1+TQYQQ",2770.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2278.86,"e2Sljl50uzdZDfLjV2EKmQ",1100,"c2tiA/SMUK+T0PsP2rCOGA",471.75,"CTQW2digexFSsPDBjEe4VA",977,"sSqon52z+NGfp2V64+KT8w",866
"12848",3079840664,"ANDOVER AVE","XT7GH7ixtMGQSy3ckkJ8BQ",2283.86,"e2Sljl50uzdZDfLjV2EKmQ",1100,"c2tiA/SMUK+T0PsP2rCOGA",471.75,"CTQW2digexFSsPDBjEe4VA",1017,"sSqon52z+NGfp2V64+KT8w",866,"f25TSI+VhJA1DWn1+TQYQQ",2765.5
"12849",3079843454,"ANDOVER AVE","e2Sljl50uzdZDfLjV2EKmQ",1090,"c2tiA/SMUK+T0PsP2rCOGA",485.5,"CTQW2digexFSsPDBjEe4VA",1017,"sSqon52z+NGfp2V64+KT8w",866,"f25TSI+VhJA1DWn1+TQYQQ",2765.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2278.86
"12850",3079848100,"ANDOVER AVE","CTQW2digexFSsPDBjEe4VA",1122,"sSqon52z+NGfp2V64+KT8w",866,"f25TSI+VhJA1DWn1+TQYQQ",2797.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2203.86,"e2Sljl50uzdZDfLjV2EKmQ",1040,"c2tiA/SMUK+T0PsP2rCOGA",470.5
"12851",3079848962,"ANDOVER AVE","sSqon52z+NGfp2V64+KT8w",871,"f25TSI+VhJA1DWn1+TQYQQ",2797.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2203.86,"e2Sljl50uzdZDfLjV2EKmQ",1040,"c2tiA/SMUK+T0PsP2rCOGA",470.5,"CTQW2digexFSsPDBjEe4VA",1117
"12852",3079861800,"ANDOVER AVE","CTQW2digexFSsPDBjEe4VA",1122,"sSqon52z+NGfp2V64+KT8w",856,"f25TSI+VhJA1DWn1+TQYQQ",2902.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2248.86,"e2Sljl50uzdZDfLjV2EKmQ",1031,"c2tiA/SMUK+T0PsP2rCOGA",445.5
"12853",3079863140,"ANDOVER AVE","sSqon52z+NGfp2V64+KT8w",861,"f25TSI+VhJA1DWn1+TQYQQ",2902.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2248.86,"e2Sljl50uzdZDfLjV2EKmQ",1031,"c2tiA/SMUK+T0PsP2rCOGA",445.5,"CTQW2digexFSsPDBjEe4VA",1117
"12854",3079864864,"ANDOVER AVE","f25TSI+VhJA1DWn1+TQYQQ",2907.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2248.86,"e2Sljl50uzdZDfLjV2EKmQ",1031,"c2tiA/SMUK+T0PsP2rCOGA",445.5,"CTQW2digexFSsPDBjEe4VA",1117,"sSqon52z+NGfp2V64+KT8w",856
"12855",3079867494,"ANDOVER AVE","XT7GH7ixtMGQSy3ckkJ8BQ",2238.86,"e2Sljl50uzdZDfLjV2EKmQ",1031,"c2tiA/SMUK+T0PsP2rCOGA",445.5,"CTQW2digexFSsPDBjEe4VA",1132,"sSqon52z+NGfp2V64+KT8w",856,"f25TSI+VhJA1DWn1+TQYQQ",2902.5
"12856",3079868428,"ANDOVER AVE","e2Sljl50uzdZDfLjV2EKmQ",1036,"c2tiA/SMUK+T0PsP2rCOGA",445.5,"CTQW2digexFSsPDBjEe4VA",1132,"sSqon52z+NGfp2V64+KT8w",856,"f25TSI+VhJA1DWn1+TQYQQ",2902.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2233.86
"12857",3079869596,"ANDOVER AVE","c2tiA/SMUK+T0PsP2rCOGA",435.5,"CTQW2digexFSsPDBjEe4VA",1132,"sSqon52z+NGfp2V64+KT8w",856,"f25TSI+VhJA1DWn1+TQYQQ",2902.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2248.86,"e2Sljl50uzdZDfLjV2EKmQ",1031
"12858",3079871370,"ANDOVER AVE","CTQW2digexFSsPDBjEe4VA",1122,"sSqon52z+NGfp2V64+KT8w",856,"f25TSI+VhJA1DWn1+TQYQQ",2917.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2248.86,"e2Sljl50uzdZDfLjV2EKmQ",1031,"c2tiA/SMUK+T0PsP2rCOGA",430.5
"12859",3079873492,"ANDOVER AVE","sSqon52z+NGfp2V64+KT8w",846,"f25TSI+VhJA1DWn1+TQYQQ",2917.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2248.86,"e2Sljl50uzdZDfLjV2EKmQ",1046,"c2tiA/SMUK+T0PsP2rCOGA",430.5,"CTQW2digexFSsPDBjEe4VA",1117
"12860",3079897098,"ANDOVER AVE","c2tiA/SMUK+T0PsP2rCOGA",395.5,"CTQW2digexFSsPDBjEe4VA",1147,"sSqon52z+NGfp2V64+KT8w",864.75,"f25TSI+VhJA1DWn1+TQYQQ",3134.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2248.86,"e2Sljl50uzdZDfLjV2EKmQ",2000
"12861",3079900896,"ANDOVER AVE","CTQW2digexFSsPDBjEe4VA",1156,"sSqon52z+NGfp2V64+KT8w",864.75,"f25TSI+VhJA1DWn1+TQYQQ",3134.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2248.86,"e2Sljl50uzdZDfLjV2EKmQ",2000,"c2tiA/SMUK+T0PsP2rCOGA",385.5
"12862",3079902186,"ANDOVER AVE","sSqon52z+NGfp2V64+KT8w",854.75,"f25TSI+VhJA1DWn1+TQYQQ",3134.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2263.86,"e2Sljl50uzdZDfLjV2EKmQ",2000,"c2tiA/SMUK+T0PsP2rCOGA",385.5,"CTQW2digexFSsPDBjEe4VA",1151
"12863",3079903638,"ANDOVER AVE","f25TSI+VhJA1DWn1+TQYQQ",3124.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2263.86,"e2Sljl50uzdZDfLjV2EKmQ",2000,"c2tiA/SMUK+T0PsP2rCOGA",385.5,"CTQW2digexFSsPDBjEe4VA",1166,"sSqon52z+NGfp2V64+KT8w",849.75
"12864",3079905720,"ANDOVER AVE","XT7GH7ixtMGQSy3ckkJ8BQ",2268.86,"e2Sljl50uzdZDfLjV2EKmQ",2000,"c2tiA/SMUK+T0PsP2rCOGA",385.5,"CTQW2digexFSsPDBjEe4VA",1166,"sSqon52z+NGfp2V64+KT8w",849.75,"f25TSI+VhJA1DWn1+TQYQQ",3119.5
"12865",3079907064,"ANDOVER AVE","e2Sljl50uzdZDfLjV2EKmQ",2005,"c2tiA/SMUK+T0PsP2rCOGA",385.5,"CTQW2digexFSsPDBjEe4VA",1166,"sSqon52z+NGfp2V64+KT8w",849.75,"f25TSI+VhJA1DWn1+TQYQQ",3119.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2263.86
"12866",3079911384,"ANDOVER AVE","c2tiA/SMUK+T0PsP2rCOGA",375.5,"CTQW2digexFSsPDBjEe4VA",1346,"sSqon52z+NGfp2V64+KT8w",849.75,"f25TSI+VhJA1DWn1+TQYQQ",3089.5,"XT7GH7ixtMGQSy3ckkJ8BQ",2128.86,"e2Sljl50uzdZDfLjV2EKmQ",2000
"12867",3080839308,"FENWICK DR","8z33KASCGgAHVfxu6HD4UA",1151,"X+u4T/E5ANkyZLKm1YjqwQ",2348,"Acd3T58vNojvxt5FPy7D0g",940.75,"YU29eKp6SbPQUfEXDP7ZLA",1142.15,"XT7GH7ixtMGQSy3ckkJ8BQ",1514.75,"rcXvcxVmEPmDkcygDmvsJA",1080.75
"12868",3080841388,"FENWICK DR","X+u4T/E5ANkyZLKm1YjqwQ",2338,"Acd3T58vNojvxt5FPy7D0g",955.75,"YU29eKp6SbPQUfEXDP7ZLA",1142.15,"XT7GH7ixtMGQSy3ckkJ8BQ",1514.75,"rcXvcxVmEPmDkcygDmvsJA",1080.75,"8z33KASCGgAHVfxu6HD4UA",1146
"12869",3080842722,"FENWICK DR","Acd3T58vNojvxt5FPy7D0g",945.75,"YU29eKp6SbPQUfEXDP7ZLA",1142.15,"XT7GH7ixtMGQSy3ckkJ8BQ",1514.75,"rcXvcxVmEPmDkcygDmvsJA",1080.75,"8z33KASCGgAHVfxu6HD4UA",1161,"X+u4T/E5ANkyZLKm1YjqwQ",2333
"12870",3080844196,"FENWICK DR","YU29eKp6SbPQUfEXDP7ZLA",1132.15,"XT7GH7ixtMGQSy3ckkJ8BQ",1529.75,"rcXvcxVmEPmDkcygDmvsJA",1080.75,"8z33KASCGgAHVfxu6HD4UA",1161,"X+u4T/E5ANkyZLKm1YjqwQ",2333,"Acd3T58vNojvxt5FPy7D0g",940.75
"12871",3080849980,"FENWICK DR","XT7GH7ixtMGQSy3ckkJ8BQ",1519.75,"rcXvcxVmEPmDkcygDmvsJA",1080.75,"8z33KASCGgAHVfxu6HD4UA",1161,"X+u4T/E5ANkyZLKm1YjqwQ",2333,"Acd3T58vNojvxt5FPy7D0g",635.75,"YU29eKp6SbPQUfEXDP7ZLA",1444.15
"12872",3080863728,"FENWICK DR","XT7GH7ixtMGQSy3ckkJ8BQ",1691.75,"CTQW2digexFSsPDBjEe4VA",1000,"8z33KASCGgAHVfxu6HD4UA",1228,"X+u4T/E5ANkyZLKm1YjqwQ",2278,"Acd3T58vNojvxt5FPy7D0g",1570.75,"YU29eKp6SbPQUfEXDP7ZLA",1319.15
"12873",3080865354,"FENWICK DR","CTQW2digexFSsPDBjEe4VA",990,"8z33KASCGgAHVfxu6HD4UA",1228,"X+u4T/E5ANkyZLKm1YjqwQ",2278,"Acd3T58vNojvxt5FPy7D0g",1585.75,"YU29eKp6SbPQUfEXDP7ZLA",1319.15,"XT7GH7ixtMGQSy3ckkJ8BQ",1686.75
"12874",3080866420,"LUBBOCK","Pvckw9oVw3JKbd2e3sAk1w",1974.45,"XT7GH7ixtMGQSy3ckkJ8BQ",3304,"9F1p/X5KznJpD73gWh9rcQ",1216,"54x+4GlhaKHIs1IO3I+MhA",1303,"CTQW2digexFSsPDBjEe4VA",1501,"X+u4T/E5ANkyZLKm1YjqwQ",1967
"12875",3080867426,"LUBBOCK","XT7GH7ixtMGQSy3ckkJ8BQ",3294,"9F1p/X5KznJpD73gWh9rcQ",1216,"54x+4GlhaKHIs1IO3I+MhA",1318,"CTQW2digexFSsPDBjEe4VA",1501,"X+u4T/E5ANkyZLKm1YjqwQ",1967,"Pvckw9oVw3JKbd2e3sAk1w",1969.45
"12876",3080868284,"FENWICK DR","8z33KASCGgAHVfxu6HD4UA",1218,"X+u4T/E5ANkyZLKm1YjqwQ",2221,"Acd3T58vNojvxt5FPy7D0g",1654.75,"YU29eKp6SbPQUfEXDP7ZLA",1319.15,"XT7GH7ixtMGQSy3ckkJ8BQ",1686.75,"CTQW2digexFSsPDBjEe4VA",1000
"12877",3080871236,"LUBBOCK","9F1p/X5KznJpD73gWh9rcQ",1206,"54x+4GlhaKHIs1IO3I+MhA",1318,"CTQW2digexFSsPDBjEe4VA",1501,"X+u4T/E5ANkyZLKm1YjqwQ",1967,"Pvckw9oVw3JKbd2e3sAk1w",1969.45,"XT7GH7ixtMGQSy3ckkJ8BQ",3304
"12878",3080871304,"FENWICK DR","X+u4T/E5ANkyZLKm1YjqwQ",2211,"Acd3T58vNojvxt5FPy7D0g",1624.75,"YU29eKp6SbPQUfEXDP7ZLA",1319.15,"XT7GH7ixtMGQSy3ckkJ8BQ",1686.75,"CTQW2digexFSsPDBjEe4VA",1000,"8z33KASCGgAHVfxu6HD4UA",1255
"12879",3080873716,"FENWICK DR","Acd3T58vNojvxt5FPy7D0g",1594.75,"YU29eKp6SbPQUfEXDP7ZLA",1319.15,"XT7GH7ixtMGQSy3ckkJ8BQ",1686.75,"CTQW2digexFSsPDBjEe4VA",1032,"8z33KASCGgAHVfxu6HD4UA",1255,"X+u4T/E5ANkyZLKm1YjqwQ",2206
"12880",3080875764,"LUBBOCK","54x+4GlhaKHIs1IO3I+MhA",1288,"CTQW2digexFSsPDBjEe4VA",1401,"X+u4T/E5ANkyZLKm1YjqwQ",1967,"Pvckw9oVw3JKbd2e3sAk1w",1969.45,"XT7GH7ixtMGQSy3ckkJ8BQ",3436,"9F1p/X5KznJpD73gWh9rcQ",1201
"12881",3080878198,"LUBBOCK","CTQW2digexFSsPDBjEe4VA",1391,"X+u4T/E5ANkyZLKm1YjqwQ",1932,"Pvckw9oVw3JKbd2e3sAk1w",1969.45,"XT7GH7ixtMGQSy3ckkJ8BQ",3436,"9F1p/X5KznJpD73gWh9rcQ",1201,"54x+4GlhaKHIs1IO3I+MhA",1330
"12882",3080878148,"FENWICK DR","YU29eKp6SbPQUfEXDP7ZLA",1309.15,"XT7GH7ixtMGQSy3ckkJ8BQ",1686.75,"CTQW2digexFSsPDBjEe4VA",1032,"8z33KASCGgAHVfxu6HD4UA",1357,"X+u4T/E5ANkyZLKm1YjqwQ",2206,"Acd3T58vNojvxt5FPy7D0g",1499.75
"12883",3080881678,"LUBBOCK","X+u4T/E5ANkyZLKm1YjqwQ",1922,"sSqon52z+NGfp2V64+KT8w",800,"XT7GH7ixtMGQSy3ckkJ8BQ",3436,"9F1p/X5KznJpD73gWh9rcQ",1201,"54x+4GlhaKHIs1IO3I+MhA",1345,"CTQW2digexFSsPDBjEe4VA",1386
"12884",3080883384,"FENWICK DR","XT7GH7ixtMGQSy3ckkJ8BQ",1562.75,"CTQW2digexFSsPDBjEe4VA",1032,"8z33KASCGgAHVfxu6HD4UA",1357,"X+u4T/E5ANkyZLKm1YjqwQ",2206,"Acd3T58vNojvxt5FPy7D0g",1499.75,"YU29eKp6SbPQUfEXDP7ZLA",1430.15
"12885",3080883360,"LUBBOCK","sSqon52z+NGfp2V64+KT8w",790,"XT7GH7ixtMGQSy3ckkJ8BQ",3436,"9F1p/X5KznJpD73gWh9rcQ",1216,"54x+4GlhaKHIs1IO3I+MhA",2000,"CTQW2digexFSsPDBjEe4VA",1386,"X+u4T/E5ANkyZLKm1YjqwQ",1917
"12886",3080884646,"LUBBOCK","XT7GH7ixtMGQSy3ckkJ8BQ",3426,"9F1p/X5KznJpD73gWh9rcQ",1216,"54x+4GlhaKHIs1IO3I+MhA",2000,"CTQW2digexFSsPDBjEe4VA",1401,"X+u4T/E5ANkyZLKm1YjqwQ",1917,"sSqon52z+NGfp2V64+KT8w",785
"12887",3080885556,"FENWICK DR","CTQW2digexFSsPDBjEe4VA",1022,"8z33KASCGgAHVfxu6HD4UA",1372,"X+u4T/E5ANkyZLKm1YjqwQ",2206,"Acd3T58vNojvxt5FPy7D0g",1499.75,"YU29eKp6SbPQUfEXDP7ZLA",1430.15,"XT7GH7ixtMGQSy3ckkJ8BQ",1557.75
"12888",3080886456,"LUBBOCK","9F1p/X5KznJpD73gWh9rcQ",1206,"54x+4GlhaKHIs1IO3I+MhA",2047,"CTQW2digexFSsPDBjEe4VA",1401,"X+u4T/E5ANkyZLKm1YjqwQ",1917,"sSqon52z+NGfp2V64+KT8w",750,"XT7GH7ixtMGQSy3ckkJ8BQ",3421
"12889",3080887112,"FENWICK DR","8z33KASCGgAHVfxu6HD4UA",1362,"X+u4T/E5ANkyZLKm1YjqwQ",2206,"Acd3T58vNojvxt5FPy7D0g",1499.75,"YU29eKp6SbPQUfEXDP7ZLA",1430.15,"XT7GH7ixtMGQSy3ckkJ8BQ",1557.75,"CTQW2digexFSsPDBjEe4VA",1032
"12890",3080887886,"LUBBOCK","54x+4GlhaKHIs1IO3I+MhA",2052,"CTQW2digexFSsPDBjEe4VA",1401,"X+u4T/E5ANkyZLKm1YjqwQ",2000,"sSqon52z+NGfp2V64+KT8w",750,"XT7GH7ixtMGQSy3ckkJ8BQ",3421,"9F1p/X5KznJpD73gWh9rcQ",1201
"12891",3080890702,"HARVARD AVE","CTQW2digexFSsPDBjEe4VA",1349,"Pvckw9oVw3JKbd2e3sAk1w",969.45,"XT7GH7ixtMGQSy3ckkJ8BQ",1198,"c2tiA/SMUK+T0PsP2rCOGA",389.5,"X+u4T/E5ANkyZLKm1YjqwQ",2700.3,"GbHBY5hf1WnINDswiClHow",1000
"12892",3080889708,"LUBBOCK","CTQW2digexFSsPDBjEe4VA",1391,"X+u4T/E5ANkyZLKm1YjqwQ",2000,"sSqon52z+NGfp2V64+KT8w",750,"XT7GH7ixtMGQSy3ckkJ8BQ",3386,"9F1p/X5KznJpD73gWh9rcQ",1251,"54x+4GlhaKHIs1IO3I+MhA",2047
"12893",3080890018,"FENWICK DR","X+u4T/E5ANkyZLKm1YjqwQ",2490.5,"Acd3T58vNojvxt5FPy7D0g",1217.25,"YU29eKp6SbPQUfEXDP7ZLA",1430.15,"XT7GH7ixtMGQSy3ckkJ8BQ",1557.75,"CTQW2digexFSsPDBjEe4VA",1032,"8z33KASCGgAHVfxu6HD4UA",1357
"12894",3080891310,"LUBBOCK","X+u4T/E5ANkyZLKm1YjqwQ",1990,"sSqon52z+NGfp2V64+KT8w",750,"XT7GH7ixtMGQSy3ckkJ8BQ",3386,"9F1p/X5KznJpD73gWh9rcQ",1251,"54x+4GlhaKHIs1IO3I+MhA",2062,"CTQW2digexFSsPDBjEe4VA",1386
"12895",3080892500,"HARVARD AVE","Pvckw9oVw3JKbd2e3sAk1w",983.2,"XT7GH7ixtMGQSy3ckkJ8BQ",1198,"c2tiA/SMUK+T0PsP2rCOGA",379.5,"X+u4T/E5ANkyZLKm1YjqwQ",2700.3,"GbHBY5hf1WnINDswiClHow",1000,"CTQW2digexFSsPDBjEe4VA",1344
"12896",3080892892,"FENWICK DR","Acd3T58vNojvxt5FPy7D0g",1324.25,"YU29eKp6SbPQUfEXDP7ZLA",1430.15,"XT7GH7ixtMGQSy3ckkJ8BQ",1557.75,"CTQW2digexFSsPDBjEe4VA",1032,"8z33KASCGgAHVfxu6HD4UA",1252,"X+u4T/E5ANkyZLKm1YjqwQ",2485.5
"12897",3080893820,"FENWICK DR","YU29eKp6SbPQUfEXDP7ZLA",1420.15,"XT7GH7ixtMGQSy3ckkJ8BQ",1557.75,"CTQW2digexFSsPDBjEe4VA",1032,"8z33KASCGgAHVfxu6HD4UA",1252,"X+u4T/E5ANkyZLKm1YjqwQ",2485.5,"Acd3T58vNojvxt5FPy7D0g",1334.25
"12898",3080894668,"LUBBOCK","sSqon52z+NGfp2V64+KT8w",775.45,"XT7GH7ixtMGQSy3ckkJ8BQ",3386,"9F1p/X5KznJpD73gWh9rcQ",1251,"54x+4GlhaKHIs1IO3I+MhA",2039,"CTQW2digexFSsPDBjEe4VA",1386,"X+u4T/E5ANkyZLKm1YjqwQ",1985
"12899",3080895798,"LUBBOCK","XT7GH7ixtMGQSy3ckkJ8BQ",3376,"9F1p/X5KznJpD73gWh9rcQ",1251,"54x+4GlhaKHIs1IO3I+MhA",2054,"CTQW2digexFSsPDBjEe4VA",1386,"X+u4T/E5ANkyZLKm1YjqwQ",1985,"sSqon52z+NGfp2V64+KT8w",770.45
"12900",3080896600,"FENWICK DR","XT7GH7ixtMGQSy3ckkJ8BQ",1566.75,"CTQW2digexFSsPDBjEe4VA",1032,"8z33KASCGgAHVfxu6HD4UA",1252,"X+u4T/E5ANkyZLKm1YjqwQ",2485.5,"Acd3T58vNojvxt5FPy7D0g",1334.25,"YU29eKp6SbPQUfEXDP7ZLA",1410.15
"12901",3080896900,"LUBBOCK","9F1p/X5KznJpD73gWh9rcQ",1241,"54x+4GlhaKHIs1IO3I+MhA",2054,"CTQW2digexFSsPDBjEe4VA",1401,"X+u4T/E5ANkyZLKm1YjqwQ",1985,"sSqon52z+NGfp2V64+KT8w",770.45,"XT7GH7ixtMGQSy3ckkJ8BQ",3371
"12902",3080894106,"HARVARD AVE","XT7GH7ixtMGQSy3ckkJ8BQ",1188,"c2tiA/SMUK+T0PsP2rCOGA",379.5,"X+u4T/E5ANkyZLKm1YjqwQ",2700.3,"GbHBY5hf1WnINDswiClHow",1015,"CTQW2digexFSsPDBjEe4VA",1344,"Pvckw9oVw3JKbd2e3sAk1w",978.2
"12903",3080898020,"LUBBOCK","54x+4GlhaKHIs1IO3I+MhA",2044,"CTQW2digexFSsPDBjEe4VA",1401,"X+u4T/E5ANkyZLKm1YjqwQ",2000,"sSqon52z+NGfp2V64+KT8w",770.45,"XT7GH7ixtMGQSy3ckkJ8BQ",3371,"9F1p/X5KznJpD73gWh9rcQ",1236
