"","id","folds_pocket","folds_flop","folds_turn","folds_river","checks_pocket","checks_flop","checks_turn","checks_river","calls_pocket","calls_flop","calls_turn","calls_river","bets_pocket","bets_flop","bets_turn","bets_river","raises_pocket","raises_flop","raises_turn","raises_river"
"10488",3071516332,3,0,2,0,0,3,0,0,2,0,0,0,0,0,1,0,1,0,0,0
"10489",3071518370,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10490",3071519328,4,0,0,0,0,1,1,2,1,1,1,0,0,1,1,0,1,0,0,0
"10491",3071520758,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"10492",3071521606,3,1,0,0,0,1,0,0,2,1,1,0,0,1,1,0,1,0,1,0
"10493",3071525030,3,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"10494",3071527360,4,0,1,0,0,2,1,0,2,0,0,0,0,0,1,0,1,0,0,0
"10495",3071529004,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10496",3071530502,3,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"10497",3071532016,4,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"10498",3071534738,3,0,2,0,1,0,1,0,2,2,0,0,0,1,1,0,0,0,0,0
"10499",3071536556,4,0,0,0,0,0,2,0,1,1,0,1,0,1,0,1,2,0,0,0
"10500",3071539862,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10501",3071540718,4,0,1,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"10502",3071542284,4,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0
"10503",3071544908,3,1,0,0,0,1,0,0,2,1,1,0,0,1,0,0,1,1,0,0
"10504",3071547192,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10505",3071548410,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"10506",3071549666,4,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"10507",3071551688,3,2,0,0,0,2,0,0,3,0,0,0,0,1,0,0,1,0,0,0
"10508",3071553612,3,1,0,1,0,1,1,1,2,1,1,0,0,1,1,1,1,0,0,0
"10509",3071555592,3,0,2,0,0,3,0,0,2,0,0,0,0,0,1,0,1,0,0,0
"10510",3071556704,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"10511",3071557612,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"10512",3071558610,3,0,0,2,0,1,1,1,2,2,2,0,0,1,1,1,1,0,0,0
"10513",3071562862,3,1,0,1,1,2,2,0,2,1,0,0,0,1,0,1,0,0,0,0
"10514",3071564444,4,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,2,0,0,0
"10515",3071575572,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10516",3071575960,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10517",3071576774,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"10518",3071578806,4,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,2,0,0,0
"10519",3071581570,4,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
"10520",3071582780,4,0,0,0,0,1,0,0,2,1,0,0,0,1,1,0,1,0,1,0
"10521",3071585888,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10522",3071586372,4,0,0,1,0,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0
"10523",3071587776,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10524",3071588470,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10525",3071589450,4,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"10526",3071590514,3,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"10527",3071591756,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10528",3071592796,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10529",3071593050,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10530",3071594742,3,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"10531",3071599056,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10532",3071599686,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"10533",3071601038,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10534",3071601890,4,0,0,1,0,1,2,0,2,1,0,0,0,1,0,1,1,0,0,0
"10535",3071603836,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10536",3071604326,4,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0
"10537",3071605880,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10538",3071606882,4,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0
"10539",3071609548,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"10540",3071610494,4,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0
"10541",3071612130,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10542",3071612820,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"10543",3071613964,2,2,0,0,0,2,1,0,3,1,1,0,0,1,1,0,1,1,0,0
"10544",3071644164,3,2,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0
"10545",3071645836,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10546",3071647050,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10547",3071648236,4,0,0,1,0,2,2,0,3,0,0,0,0,0,0,1,1,0,0,0
"10548",3071650468,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"10549",3071652358,4,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"10550",3071654752,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"10551",3071656624,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10552",3071657424,4,0,0,1,1,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0
"10553",3071659854,4,0,1,0,0,2,1,0,2,0,0,0,0,0,1,0,1,0,0,0
"10554",3071661528,4,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0
"10555",3071663482,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"10556",3071679052,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10557",3071680240,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10558",3071680910,3,1,0,1,0,0,0,0,2,1,1,0,0,1,1,1,1,0,0,0
"10559",3071683910,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10560",3071686880,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10561",3071687494,4,0,0,1,0,2,0,0,2,0,1,0,0,0,1,1,2,0,0,0
"10562",3071690862,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"10563",3071692512,3,0,1,1,1,3,1,1,2,0,1,0,0,0,1,1,0,0,0,0
"10564",3071702246,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"10565",3071703694,3,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0
"10566",3071705084,3,2,0,0,0,2,0,0,3,0,0,0,0,1,0,0,1,0,0,0
"10567",3071706580,4,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0
"10568",3071708706,4,0,0,0,0,1,1,1,2,1,1,1,0,1,1,1,1,0,0,1
"10569",3071712354,3,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
"10570",3071713880,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"10571",3071714892,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
"10572",3071716118,4,0,1,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"10573",3071717444,4,0,1,0,0,1,1,0,2,1,0,0,0,1,1,0,1,0,0,0
"10574",3071719290,4,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0
"10575",3071721560,4,0,0,0,0,1,2,1,1,1,0,1,0,1,0,1,1,2,0,0
"10576",3071723994,4,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"10577",3071725036,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"10578",3071726226,3,0,1,1,0,3,1,1,3,0,1,0,0,0,1,0,1,0,0,0
"10579",3071729728,3,0,0,0,1,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0
"10580",3071731692,4,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
"10581",3071733678,3,2,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0
"10582",3071735552,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10583",3071736342,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10584",3071736944,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10585",3071738436,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10586",3071739888,3,1,0,0,0,2,0,0,2,1,0,0,0,1,0,0,1,0,0,0
"10587",3071742406,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"10588",3071745242,4,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
"10589",3071747098,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10590",3071748224,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10591",3071749144,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10592",3071750942,3,0,0,0,1,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0
"10593",3071753572,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10594",3071754346,3,2,0,0,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"10595",3071756702,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10596",3071758778,4,0,1,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"10597",3071760794,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10598",3071762688,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10599",3071764702,4,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"10600",3071767856,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,1,0,0
"10601",3071769590,2,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0
"10602",3071771534,3,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"10603",3071772938,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10604",3071774200,3,1,0,1,0,1,2,0,2,1,0,0,0,1,0,1,1,0,0,0
"10605",3071941934,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10606",3071942844,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"10607",3071944494,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10608",3071947076,4,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0
"10609",3071949352,3,0,1,0,1,3,0,0,2,0,1,1,0,0,1,1,0,0,0,0
"10610",3071952282,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"10611",3071954490,4,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"10612",3071957310,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10613",3071958328,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10614",3071959640,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10615",3071961128,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10616",3071962134,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10617",3071963032,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10618",3071963992,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0
"10619",3071966436,4,0,1,0,0,0,1,0,2,1,0,0,0,1,1,0,1,0,0,0
"10620",3071969950,3,1,0,1,0,0,2,0,2,1,0,0,0,1,0,1,1,0,0,0
"10621",3071972896,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10622",3071974332,4,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"10623",3071976222,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10624",3071977046,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"10625",3071978886,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10626",3071979980,3,1,0,0,1,2,1,0,2,1,1,0,0,1,1,1,0,0,0,0
"10627",3071983542,4,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
"10628",3071986460,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10629",3071987022,3,1,1,0,0,2,1,0,2,1,0,0,0,1,1,0,1,0,0,0
"10630",3071989104,4,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0
"10631",3071991030,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"10632",3071992880,3,2,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0
"10633",3071995012,3,1,1,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0
"10634",3071997084,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
"10635",3071999542,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10636",3072001892,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10637",3072002666,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10638",3072003458,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0
"10639",3072005730,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10640",3072006668,4,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
"10641",3072009694,4,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
"10642",3072012752,4,0,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"10643",3072014952,3,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,0,0
"10644",3072017758,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10645",3072020378,4,0,0,0,0,0,0,2,1,1,1,0,0,1,1,0,1,0,0,0
"10646",3072023152,3,2,0,0,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"10647",3072026412,3,0,1,1,0,3,2,0,3,0,1,0,0,0,1,1,1,0,0,0
"10648",3072031686,4,0,0,1,0,1,2,0,1,1,0,0,0,1,0,1,1,0,0,0
"10649",3072035922,4,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0
"10650",3072038138,4,0,1,0,0,1,1,0,3,1,0,0,0,1,1,0,1,0,0,0
"10651",3072039866,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10652",3072041924,3,1,0,1,1,1,0,0,2,1,1,0,0,1,1,1,0,0,0,1
"10653",3072045078,4,0,0,1,0,2,0,0,1,0,1,0,0,0,1,1,1,0,0,0
"10654",3072048142,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10655",3072049594,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10656",3072051014,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10657",3072052838,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10658",3072054444,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
"10659",3072058484,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10660",3072059822,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"10661",3072061692,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10662",3072062706,3,1,1,0,0,1,1,0,2,1,0,0,0,1,1,0,1,0,0,0
"10663",3072066880,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10664",3072069040,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10665",3072070120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10666",3072071658,4,0,0,0,0,1,2,2,1,1,0,0,0,1,0,0,1,0,0,0
"10667",3072075248,4,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0
"10668",3072077220,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10669",3072078374,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10670",3072079576,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10671",3072081300,4,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0
"10672",3072083942,3,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"10673",3072085424,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10674",3072088104,4,0,0,1,0,1,2,0,1,1,0,0,0,1,0,1,1,0,0,0
"10675",3072090714,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10676",3072091846,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10677",3072092762,4,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0
"10678",3072096392,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10679",3072097982,4,0,0,1,0,1,2,0,1,1,0,0,0,1,0,1,1,0,0,0
"10680",3072101290,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10681",3072102870,4,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,2,0,0,0
"10682",3072107418,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10683",3072108828,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10684",3072110038,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10685",3072111624,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0
"10686",3072113190,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10687",3072114560,3,1,1,0,0,1,0,0,2,1,0,0,0,1,0,0,2,0,0,0
"10688",3072117762,4,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
"10689",3072120084,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10690",3072125290,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"10691",3072127540,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
"10692",3072130060,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
"10693",3072131494,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10694",3072132564,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10695",3072134504,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10696",3072136818,4,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"10697",3072140322,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10698",3072152210,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10699",3072153416,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
"10700",3072157876,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"10701",3072161508,2,2,0,0,0,1,0,0,3,1,1,0,0,1,1,0,1,0,1,0
"10702",3072197076,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10703",3072198752,4,0,0,0,0,1,2,2,1,1,0,0,0,1,0,0,1,0,0,0
"10704",3072201358,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10705",3072202522,4,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,2,0,0,0
"10706",3072226836,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10707",3072229800,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10708",3072231206,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"10709",3072233856,4,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"10710",3072237358,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10711",3072238350,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10712",3072240690,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10713",3072241854,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10714",3072245388,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10715",3072246622,3,0,2,0,0,3,1,0,2,0,0,0,0,0,1,0,2,0,0,0
"10716",3072253474,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10717",3072256950,4,0,0,0,0,2,1,1,1,0,1,1,0,0,1,1,2,0,0,1
"10718",3072261332,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10719",3072262524,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10720",3072263850,4,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0
"10721",3072269848,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10722",3072274306,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10723",3072286918,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10724",3072289212,4,0,0,1,0,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0
"10725",3072291800,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10726",3072304718,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10727",3072308148,4,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,2,0,0,0
"10728",3072329472,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10729",3072330208,3,0,2,0,0,3,0,0,2,0,0,0,0,0,1,0,2,0,1,0
"10730",3072338572,3,1,1,0,0,1,0,0,2,1,0,0,0,1,1,0,1,0,0,0
"10731",3072341400,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10732",3072342494,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10733",3072344492,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10734",3072345680,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10735",3072346848,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10736",3072348152,4,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0
"10737",3072352212,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10738",3072382408,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10739",3072424592,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10740",3072425528,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10741",3072426094,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10742",3072454142,2,0,3,0,0,4,3,0,3,0,0,0,0,0,1,0,1,0,0,0
"10743",3072458858,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10744",3072460054,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10745",3072460904,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10746",3072475472,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"10747",3072476742,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"10748",3072477644,3,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"10749",3072480296,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10750",3072481406,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10751",3072482896,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"10752",3072484746,3,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,0,0
"10753",3072488554,4,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0
"10754",3072496794,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"10755",3072499092,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10756",3072516484,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10757",3072518282,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10758",3072542536,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10759",3072559106,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10760",3072560880,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"10761",3072562784,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
"10762",3072565390,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
"10763",3072567540,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10764",3072569028,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10765",3072573648,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10766",3072575558,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10767",3072576610,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10768",3072577736,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10769",3072578600,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10770",3072579102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
