"","id","pot","board","sb","bb","utg","p4","p5","d","end_stage","winner"
"11961",3075392596,30,"Jh Ac 6c","Folded on the FLOP","Folded on the FLOP","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","p4"
"11962",3075394760,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"11963",3075395812,155,"2c 5h 7c Jc","Folded on the POCKET CARDS","Folded on the TURN","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","utg"
"11964",3075399494,500,"Ad 7d 6c 6h 8s","Folded on the RIVER","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","bb"
"11965",3075401682,95,"8d 5h 3d","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","flop","bb"
"11966",3075403356,430,"6c 3h 6h 8h 10s","Lost","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","river","bb"
"11967",3075405568,30,"Ad 4h 6d","Folded on the FLOP","Won","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","bb"
"11968",3075407232,25,"7s Kh 7d Js Jd","Folded on the POCKET CARDS","Won","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","bb"
"11969",3075408304,20,"Ac 3d 4c 5c","Folded on the TURN","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","bb"
"11970",3075409952,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"11971",3075411186,70,"Js 7c Ad 3s 4s","Folded on the FLOP","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","river","bb"
"11972",3075414652,30,"3h Qc 3d 4h","Won","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","turn","sb"
"11973",3075416468,160,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"11974",3075418152,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"11975",3075419254,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"11976",3075419844,110,"3s 2d 9d Kh 5d","Won","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","river","sb"
"11977",3075421968,30,"3c 8h Kh","Folded on the FLOP","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","flop","p5"
"11978",3075423760,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"11979",3075424974,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"11980",3075425736,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"11981",3075426400,345,"10h 3h Kh 8d 10s","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","river","bb"
"11982",3075428254,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"11983",3075428894,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"11984",3075555036,25,"Qc 6h 10s","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","flop","bb"
"11985",3075556678,165,"Qc 10d 4s","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","flop","bb"
"11986",3075558198,160,"Jd Ks 8d Kh 10h","Folded on the FLOP","Folded on the FLOP","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","river","d"
"11987",3075562132,70,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"11988",3075564270,150,"6h 4d 3c Jh","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","turn","d"
"11989",3075567566,25,"2h Qd 5s As 9h","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","river","bb"
"11990",3075569936,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"11991",3075570780,20,"3s 2h 2c","Won","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","sb"
"11992",3075572422,60,"Qh Jd 9c 7s 7c","Won","Lost","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","sb"
"11993",3075575846,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"11994",3075577124,540.5,"5c Qc 8c Jh 4c","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Lost","river","sb"
"11995",3075589852,95,"3h 9d 9h","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","flop","bb"
"11996",3075592544,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"11997",3075592980,85,"5d 3c Jd","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","flop","p5"
"11998",3075593318,1205,"Qs 9d Qd 10d 3h","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","river","utg"
"11999",3075594964,1828.5,"9c Qc 6c 5d Ac","Folded on the POCKET CARDS","Won","Lost","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","bb"
"12000",3075595558,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"12001",3075596212,75,"10s 10d 9d 6h","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","bb"
"12002",3075598806,30,"3c Ad 6s","Folded on the FLOP","Folded on the FLOP","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","p4"
"12003",3075601230,125,"Qs Qh 4d","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the FLOP","flop","p5"
"12004",3075602924,80,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"12005",3075604382,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12006",3075604860,140,"3h 3d 5d Qc 3c","Folded on the FLOP","Folded on the FLOP","Lost","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","river","d"
"12007",3075608358,80,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"12008",3075609438,80,"10d 3c 8d 5h","Won","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","sb"
"12009",3075611560,548,"4d Qh 6c 3h 9h","Folded on the FLOP","Lost","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","river","d"
"12010",3075614638,25,"Kh Ad 6s 4c","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","turn","p5"
"12011",3075616408,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12012",3075616998,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12013",3075617736,125,"8c 7s Jd 10c","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","turn","d"
"12014",3075640262,80,"4c Jd Jc 6d 10d","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","river","sb"
"12015",3075642616,115,"Ac 7s 5s","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Won","flop","d"
"12016",3075645140,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12017",3075646012,950,"3c 5h 10s","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Won","Folded on the FLOP","Folded on the FLOP","flop","p4"
"12018",3075656636,61,"5c 7c 4d 3h 10s","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","river","p5"
"12019",3075651862,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12020",3075659022,30,"Ac Qc 6h 10c","Folded on the TURN","Folded on the TURN","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","p4"
"12021",3075652674,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"12022",3075660644,25,"Jc As 2d 5d 2c","Folded on the POCKET CARDS","Won","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","bb"
"12023",3075653692,30,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"12024",3075655214,220,"8c Js 4d Qd 6c","Lost","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","bb"
"12025",3075662844,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"12026",3075663770,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12027",3075657056,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12028",3075664662,200,"4h 2c Kc Jh","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","turn","p5"
"12029",3075657580,230,"10c 3d 2d 2h 8s","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","river","utg"
"12030",3075666864,61,"Kd Qh As 4c 7s","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","river","bb"
"12031",3075659798,65,"10d Kh 8c","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","p4"
"12032",3075661322,393,"9c 10h Jh 5c Jc","Won","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","river","sb"
"12033",3075669714,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"12034",3075670990,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"12035",3075664156,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12036",3075672520,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"12037",3075674264,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12038",3075665684,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12039",3075674874,95,"Kd 5h Kc","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","flop","bb"
"12040",3075677040,25,"7d 9h Kh 6d 4s","Folded on the POCKET CARDS","Lost","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","river","p5"
"12041",3075678626,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"12042",3075679768,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"12043",3075680536,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12044",3075681810,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"12045",3075682664,95,"Qs 8h Kd 3s","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","turn","d"
"12046",3075686072,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"12047",3075687354,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12048",3075688310,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"12049",3075689482,145,"Qc 4c Jc 3d","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","turn","d"
"12050",3075692274,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"12051",3075693440,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12052",3075694410,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"12053",3075695010,245,"8s 8h 9s Qd","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","Won","turn","d"
"12054",3075697870,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"12055",3075699234,248,"3s Qs Qd 9s","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the TURN","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","turn","p5"
"12056",3075702242,533,"Js 3h Ks Jc","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the TURN","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","p4"
"12057",3075704734,85,"7s 2c Jc","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the FLOP","flop","p5"
"12058",3075706494,30,"Qc 3c 9d","Folded on the FLOP","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","flop","bb"
"12059",3075708548,105,"Ah 10s 9s 2h","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","Won","turn","d"
"12060",3075712400,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12061",3075713712,80,"4c 3s 8c","Folded on the FLOP","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","bb"
"12062",3075716124,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12063",3075716880,250,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"12064",3075719002,35,"Qc Ks 2h","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Won","flop","d"
"12065",3075721650,80,"10s 8h Qs","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","flop","p5"
"12066",3075724526,239,"4c Qs 8d 8s 6d","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the RIVER","river","p5"
"12067",3075728658,110,"Ad 7c Qh","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the FLOP","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","p4"
"12068",3075731074,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"12069",3075731872,447,"5d Kc 4d Qh 2d","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Lost","river","sb"
"12070",3075739388,690,"9h 10c 9s 7c","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the TURN","turn","sb"
"12071",3075742968,230,"5d 10s 2d","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Won","Folded on the POCKET CARDS","flop","p5"
"12072",3075744648,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12073",3075745798,85,"7h 9s 9h","Folded on the POCKET CARDS",NA,"(big blind) Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the FLOP","flop","p4"
"12074",3075740304,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"12075",3075741538,20,"Qh 10h 2s 6c","Won","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","sb"
"12076",3075743474,3985,"8d 9c Ah 4c 8h","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Lost","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","river","p5"
"12077",3075746728,55,"Js 6d 4h","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the FLOP","flop","p5"
"12078",3075747926,1310,"Jd Js 8d 5h As","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","river","p5"
"12079",3075751206,4190,"7h 2c Jd Kc Jc","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","river","bb"
"12080",3075761552,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12081",3075762914,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"12082",3075764216,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12083",3075765018,75,"6d 10d 5c","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","p4"
"12084",3075756476,867.5,"10h 5c Kc 10s 2d","Folded on the POCKET CARDS","Lost","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","p4"
"12085",3075766892,60,"6s 8c 8h Kh","Folded on the TURN","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","bb"
"12086",3075768628,172,"Qs 9h 6d Ah 2d","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","p4"
"12087",3075770800,500,"Ah Ks Jc","Won","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","sb"
"12088",3075774460,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"12089",3075775896,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"12090",3075777450,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12091",3075766612,190,"6h 2d 4d Js 3d","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","sb"
"12092",3075778458,340,"10c Kh Jd Qc 5h","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","river","sb"
"12093",3075780850,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"12094",3075782026,65,"3h 8d 4c As Js","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","river","p5"
"12095",3075783602,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12096",3075784536,75,"3c Qs 3d Qc","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the TURN","turn","bb"
"12097",3075786898,75,"7h 3c 7c","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","flop","p5"
"12098",3075775358,295,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"12099",3075788212,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"12100",3075776766,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"12101",3075777722,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"12102",3075778904,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"12103",3075780428,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12104",3075781466,515,"10h Qc Js 7h 7s","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Won","Folded on the POCKET CARDS","river","p5"
"12105",3075785648,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
